product_type,brand_name,product_description,search_result_id,watersense_certified,energy_star_certified,ada_certified,product_url,image_url,product_rating,cost,currency
bathroom sink faucet,kohler,KOHLER Rubicon 4 in. Centerset Double Handle Bathroom Faucet in Vibrant Brushed Moderne Brass,326123844,1,0,1,https://www.homedepot.com/p/KOHLER-Rubicon-4-in-Centerset-Double-Handle-Bathroom-Faucet-in-Vibrant-Brushed-Moderne-Brass-R29403-4D-2MB/326123844,https://images.thdstatic.com/productImages/261ae502-6d31-43ac-aa6a-25ace8e24cb1/svn/vibrant-brushed-moderne-brass-kohler-centerset-bathroom-faucets-r29403-4d-2mb-64_1000.jpg,0,129,USD
bathroom sink faucet,moen,MOEN Adler 4 in. Centerset 2-Handle Bathroom Faucet Combo Kit with Towel Ring in Spot Resist Brushed Nickel,305857876,1,0,1,https://www.homedepot.com/p/MOEN-Adler-4-in-Centerset-2-Handle-Bathroom-Faucet-Combo-Kit-with-Towel-Ring-in-Spot-Resist-Brushed-Nickel-84603SRN-4CTR/305857876,https://images.thdstatic.com/productImages/aa2843d0-18eb-470f-87bd-0c698ad5ddce/svn/spot-resist-brushed-nickel-moen-centerset-bathroom-faucets-84603srn-4ctr-64_1000.jpg,4.3,59.9,USD
bathroom sink faucet,moen,MOEN Genta Single Hole Single-Handle Bathroom Faucet in Matte Black,304930079,1,0,1,https://www.homedepot.com/p/MOEN-Genta-Single-Hole-Single-Handle-Bathroom-Faucet-in-Matte-Black-84760BL/304930079,https://images.thdstatic.com/productImages/f40b88a1-4e68-478e-ac5a-851e9d77c2b0/svn/matte-black-moen-single-hole-bathroom-faucets-84760bl-64_1000.jpg,4.6,119,USD
bathroom sink faucet,glacier bay,Glacier Bay Constructor 4 in. Centerset Single-Handle Low-Arc Bathroom Faucet in Brushed Nickel,304367708,1,0,1,https://www.homedepot.com/p/Glacier-Bay-Constructor-4-in-Centerset-Single-Handle-Low-Arc-Bathroom-Faucet-in-Brushed-Nickel-HD65480W-6004/304367708,https://images.thdstatic.com/productImages/eef67046-b219-4180-8ba7-4148954b3edf/svn/brushed-nickel-glacier-bay-centerset-bathroom-faucets-hd65480w-6004-64_1000.jpg,4.4,36,USD
bathroom sink faucet,cmi,CMI Aegean 4 in. Centerset 2-Handle Waterfall Spout Bathroom Faucet with Drain Kit Included in Oil Rubbed Bronze,319211390,1,0,1,https://www.homedepot.com/p/CMI-Aegean-4-in-Centerset-2-Handle-Waterfall-Spout-Bathroom-Faucet-with-Drain-Kit-Included-in-Oil-Rubbed-Bronze-192-6436/319211390,https://images.thdstatic.com/productImages/2ec446c2-0d80-4e1d-a653-c7eda10100aa/svn/oil-rubbed-bronze-cmi-centerset-bathroom-faucets-192-6436-64_1000.jpg,4.8,116.4,USD
bathroom sink faucet,mondawe,Mondawe Luxury C Waterfall Single Lever Handle Arc Spout Single-Hole Bathroom Sink Faucet with Pop-up Drain in Matte Black,320265324,1,0,1,https://www.homedepot.com/p/Mondawe-Luxury-C-Waterfall-Single-Lever-Handle-Arc-Spout-Single-Hole-Bathroom-Sink-Faucet-with-Pop-up-Drain-in-Matte-Black-WF-1381-B/320265324,https://images.thdstatic.com/productImages/4eb1fb6c-0ab3-492c-bcbb-80ff7500fcce/svn/matte-black-mondawe-single-hole-bathroom-faucets-wf-1381-b-64_1000.jpg,3,116.8,USD
bathroom sink faucet,glacier bay,Glacier Bay Dorind 8 in. Widespread Double-Handle Pull Down Bathroom Faucet in Matte Black,324555871,1,0,1,https://www.homedepot.com/p/Glacier-Bay-Dorind-8-in-Widespread-Double-Handle-Pull-Down-Bathroom-Faucet-in-Matte-Black-HD67485W-6010H/324555871,https://images.thdstatic.com/productImages/fa6554cb-f21b-4d33-aee5-be4e8f8d1ef1/svn/matte-black-glacier-bay-widespread-bathroom-faucets-hd67485w-6010h-64_1000.jpg,0,125.1,USD
bathroom sink faucet,bwe,BWE Single Hole Single-Handle Bathroom Faucet in Matte Black,321080089,1,0,1,https://www.homedepot.com/p/BWE-Single-Hole-Single-Handle-Bathroom-Faucet-in-Matte-Black-A-96043-Black/321080089,https://images.thdstatic.com/productImages/7df6d3c8-8650-468a-a64c-2ad19cada8f0/svn/matte-black-bwe-single-hole-bathroom-faucets-a-96043-black-64_1000.jpg,5,69.82,USD
bathroom sink faucet,american standard,American Standard Townsend 8 in. Widespread 2-Handle Bathroom Faucet in Polished Chrome,300515121,1,0,1,https://www.homedepot.com/p/American-Standard-Townsend-8-in-Widespread-2-Handle-Bathroom-Faucet-in-Polished-Chrome-7353841-002/300515121,https://images.thdstatic.com/productImages/6d5e4906-b30c-47af-b3b1-b6cff0003897/svn/polished-chrome-american-standard-widespread-bathroom-faucets-7353841-002-64_1000.jpg,4.5,287.3,USD
bathroom sink faucet,kohler,KOHLER Rubicon 4 in. Centerset Double Handle High Arc Bathroom Faucet in Polished Chrome,326123848,1,0,1,https://www.homedepot.com/p/KOHLER-Rubicon-4-in-Centerset-Double-Handle-High-Arc-Bathroom-Faucet-in-Polished-Chrome-R29405-4D-CP/326123848,https://images.thdstatic.com/productImages/6aefb23a-ea6b-4f61-b73e-005c79d34d75/svn/polished-chrome-kohler-centerset-bathroom-faucets-r29405-4d-cp-64_1000.jpg,0,89,USD
bathroom sink faucet,bwe,BWE Waterfall Single Hole Single-Handle Low-Arc Bathroom Sink Faucet With Pop-up Drain Assembly In Brushed Nickel,318577008,1,0,1,https://www.homedepot.com/p/BWE-Waterfall-Single-Hole-Single-Handle-Low-Arc-Bathroom-Sink-Faucet-With-Pop-up-Drain-Assembly-In-Brushed-Nickel-A-96007-N/318577008,https://images.thdstatic.com/productImages/7313fd8d-4386-489f-974b-e4b8ba9d9a1c/svn/brushed-nickel-bwe-single-hole-bathroom-faucets-a-96007-n-64_1000.jpg,4.9,89.81,USD
bathroom sink faucet,aurora decor,Aurora Decor Amo Wall-Mount Double-Handle Bathroom Faucet in Brushed Gold,321144665,1,0,1,https://www.homedepot.com/p/Aurora-Decor-Amo-Wall-Mount-Double-Handle-Bathroom-Faucet-in-Brushed-Gold-FAHCHD2ARB0682/321144665,https://images.thdstatic.com/productImages/bdd30547-260e-4060-91ad-b3f52a463bae/svn/brushed-aurora-decor-wall-mounted-faucets-fahchd2arb0682-64_1000.jpg,0,136.82,USD
bathroom sink faucet,glacier bay,Glacier Bay Lyndhurst Single Handle Vessel Sink Faucet in Brushed Nickel,323775111,1,0,1,https://www.homedepot.com/p/Glacier-Bay-Lyndhurst-Single-Handle-Vessel-Sink-Faucet-in-Brushed-Nickel-HD65202W-7004/323775111,https://images.thdstatic.com/productImages/2084ea52-e2fc-4d3a-92df-d09f1044a3f2/svn/brushed-nickel-glacier-bay-vessel-sink-faucets-hd65202w-7004-64_1000.jpg,0,131.12,USD
bathroom sink faucet,vigo,VIGO Dunn Single-Handle Single Hole Bathroom Faucet with Deck Plate in Brushed Nickel,325983466,1,0,1,https://www.homedepot.com/p/VIGO-Dunn-Single-Handle-Single-Hole-Bathroom-Faucet-with-Deck-Plate-in-Brushed-Nickel-VG01054BNK1/325983466,https://images.thdstatic.com/productImages/08d464e1-4b79-5418-aacc-51d7bde4a653/svn/brushed-nickel-vigo-single-hole-bathroom-faucets-vg01054bnk1-64_1000.jpg,4.9,143.9,USD
bathroom sink faucet,kingston brass,Kingston Brass Naples 8 in. Widespread 2-Handle Bathroom Faucets with Brass Pop-Up iin Polished Chrome/Polished Brass,323441241,1,0,1,https://www.homedepot.com/p/Kingston-Brass-Naples-8-in-Widespread-2-Handle-Bathroom-Faucets-with-Brass-Pop-Up-iin-Polished-Chrome-Polished-Brass-HKS2974NL/323441241,https://images.thdstatic.com/productImages/8a28a3e4-333e-4e95-bcaa-b3b0d58a2991/svn/polished-chrome-polished-brass-kingston-brass-widespread-bathroom-faucets-hks2974nl-64_1000.jpg,0,237.21,USD
bathroom sink faucet,zalerock,Zalerock Square Single-Handle Single-Hole Bathroom Faucet in Brushed Nickel,320492620,1,0,1,https://www.homedepot.com/p/Zalerock-Square-Single-Handle-Single-Hole-Bathroom-Faucet-in-Brushed-Nickel-H02LTTM032D/320492620,https://images.thdstatic.com/productImages/36f00caf-a8b7-4971-b670-8b25ce9d6543/svn/brushed-nickel-zalerock-single-hole-bathroom-faucets-h02lttm032d-64_1000.jpg,4.5,51.73,USD
bathroom sink faucet,ultra faucets,"Ultra Faucets Lotto 8 in. Widespread 2-Handle Bathroom Lavatory Faucet with Drain Assembly, Rust Resist in Brushed Gold",324250231,1,0,1,https://www.homedepot.com/p/Ultra-Faucets-Lotto-8-in-Widespread-2-Handle-Bathroom-Lavatory-Faucet-with-Drain-Assembly-Rust-Resist-in-Brushed-Gold-UF57108/324250231,https://images.thdstatic.com/productImages/9ab14f04-3590-4cf7-aca8-546bc510a521/svn/brushed-gold-ultra-faucets-widespread-bathroom-faucets-uf57108-64_1000.jpg,0,144.51,USD
bathroom sink faucet,delta,Delta Foundations 4 in. Centerset 2-Handle Bathroom Faucet in Chrome,206503636,1,0,1,https://www.homedepot.com/p/Delta-Foundations-4-in-Centerset-2-Handle-Bathroom-Faucet-in-Chrome-B2511LF-PPU-ECO/206503636,https://images.thdstatic.com/productImages/edaaf530-31f0-4ec4-9984-12fe2922755c/svn/chrome-delta-centerset-bathroom-faucets-b2511lf-ppu-eco-64_1000.jpg,4.4,39,USD
bathroom sink faucet,moen,MOEN Align Single Handle Single Hole Vessel Bathroom Faucet in Brushed Gold,306173847,1,0,1,https://www.homedepot.com/p/MOEN-Align-Single-Handle-Single-Hole-Vessel-Bathroom-Faucet-in-Brushed-Gold-6192BG/306173847,https://images.thdstatic.com/productImages/6fb98ec7-ff51-4651-a77f-f899c01edd92/svn/brushed-gold-moen-single-hole-bathroom-faucets-6192bg-64_1000.jpg,0,396,USD
bathroom sink faucet,kohler,KOHLER Bellera Single Handle Single-Hole Deck Mount Bathroom Faucet in Polished Chrome,323775005,1,0,1,https://www.homedepot.com/p/KOHLER-Bellera-Single-Handle-Single-Hole-Deck-Mount-Bathroom-Faucet-in-Polished-Chrome-27379-4-CP/323775005,https://images.thdstatic.com/productImages/85e706b6-089a-561d-96d2-561981e17d1d/svn/polished-chrome-kohler-single-hole-bathroom-faucets-27379-4-cp-64_1000.jpg,0,225,USD
bathroom sink faucet,kohler,KOHLER Rubicon 4 in. Centerset Single Handle Bathroom Faucet in Polished Chrome,323706198,1,0,1,https://www.homedepot.com/p/KOHLER-Rubicon-4-in-Centerset-Single-Handle-Bathroom-Faucet-in-Polished-Chrome-R29402-4D-CP/323706198,https://images.thdstatic.com/productImages/56080b2e-7235-43eb-9da0-ade6673c0de9/svn/polished-chrome-kohler-centerset-bathroom-faucets-r29402-4d-cp-64_1000.jpg,0,109,USD
bathroom sink faucet,pfister,Pfister Courant 8 in. Widespread 2-Handle Bathroom Faucet in Polished Chrome with White Handles,206414815,1,0,1,https://www.homedepot.com/p/Pfister-Courant-8-in-Widespread-2-Handle-Bathroom-Faucet-in-Polished-Chrome-with-White-Handles-LF-049-COPC/206414815,https://images.thdstatic.com/productImages/aedfa519-b3c8-492f-8f45-d33228623ba7/svn/polished-chrome-pfister-widespread-bathroom-faucets-lf-049-copc-64_1000.jpg,4.5,119,USD
bathroom sink faucet,glacier bay,Glacier Bay Kendrick Single Hole Single-Handle Bathroom Faucet in Matte Gold,319205424,1,0,1,https://www.homedepot.com/p/Glacier-Bay-Kendrick-Single-Hole-Single-Handle-Bathroom-Faucet-in-Matte-Gold-HD67095W-634405/319205424,https://images.thdstatic.com/productImages/6ea503f4-8c50-4fd5-82bf-4c3c5640932a/svn/matte-gold-glacier-bay-single-hole-bathroom-faucets-hd67095w-634405-64_1000.jpg,0,57.04,USD
bathroom sink faucet,ultra faucets,"Ultra Faucets Kree 8 in. Widespread 2-Handle Bathroom Faucet with Drain Assembly, Swivel Spout, Rust Resist in Matte Black",324249266,1,0,1,https://www.homedepot.com/p/Ultra-Faucets-Kree-8-in-Widespread-2-Handle-Bathroom-Faucet-with-Drain-Assembly-Swivel-Spout-Rust-Resist-in-Matte-Black-UF57007/324249266,https://images.thdstatic.com/productImages/cd457492-4ea7-4e2a-b22c-26e25bf9b1cf/svn/matte-black-ultra-faucets-widespread-bathroom-faucets-uf57007-64_1000.jpg,5,149.4,USD
bathroom sink faucet,pfister,Pfister Bruxie 4 in. Centerset Double Handle High Arc Bathroom Faucet with Drain Kit Included in Polished Chrome,324233503,1,0,1,https://www.homedepot.com/p/Pfister-Bruxie-4-in-Centerset-Double-Handle-High-Arc-Bathroom-Faucet-with-Drain-Kit-Included-in-Polished-Chrome-LF048-BIEC/324233503,https://images.thdstatic.com/productImages/074822aa-66cc-46be-b866-41c16db2477b/svn/polished-chrome-pfister-centerset-bathroom-faucets-lf048-biec-64_1000.jpg,4.9,89,USD
bathroom sink faucet,latoscana,LaToscana Elba Single Hole 1-Handle Low-Arc Bathroom Faucet in Chrome,202489260,1,0,1,https://www.homedepot.com/p/LaToscana-Elba-Single-Hole-1-Handle-Low-Arc-Bathroom-Faucet-in-Chrome-78CR250/202489260,https://images.thdstatic.com/productImages/b6a4a568-4973-40be-8a35-e34907892163/svn/chrome-latoscana-single-hole-bathroom-faucets-78cr250-64_1000.jpg,4.1,122.27,USD
bathroom sink faucet,bwe,BWE Waterfall Single Hole Single-Handle Vessel Bathroom Faucet With Supply Line in Brushed Nickel,314332081,1,0,1,https://www.homedepot.com/p/BWE-Waterfall-Single-Hole-Single-Handle-Vessel-Bathroom-Faucet-With-Supply-Line-in-Brushed-Nickel-A-96137H-N-2/314332081,https://images.thdstatic.com/productImages/008c66bc-65e0-4a92-8544-dd489b102759/svn/brushed-nickel-bwe-vessel-sink-faucets-a-96137h-n-2-64_1000.jpg,4.6,99,USD
bathroom sink faucet,kraus,KRAUS Esta Single Handle Bathroom Faucet with Lift Rod Drain in Brushed Gold,312203736,1,0,1,https://www.homedepot.com/p/KRAUS-Esta-Single-Handle-Bathroom-Faucet-with-Lift-Rod-Drain-in-Brushed-Gold-KBF-1211BG/312203736,https://images.thdstatic.com/productImages/3650fe94-21ea-5a60-aaf0-30b32752aebf/svn/brushed-gold-kraus-single-hole-bathroom-faucets-kbf-1211bg-64_1000.jpg,4.9,219.14,USD
bathroom sink faucet,moen,MOEN Genta Single Hole Single-Handle Bathroom Faucet in Matte Black,304930079,1,0,1,https://www.homedepot.com/p/MOEN-Genta-Single-Hole-Single-Handle-Bathroom-Faucet-in-Matte-Black-84760BL/304930079,https://images.thdstatic.com/productImages/f40b88a1-4e68-478e-ac5a-851e9d77c2b0/svn/matte-black-moen-single-hole-bathroom-faucets-84760bl-64_1000.jpg,4.6,119,USD
bathroom sink faucet,grohe,GROHE Eurosmart Cosmopolitan Single Hole Single-Handle Low-Arc Bathroom Faucet in StarLight Chrome,206726694,1,0,1,https://www.homedepot.com/p/GROHE-Eurosmart-Cosmopolitan-Single-Hole-Single-Handle-Low-Arc-Bathroom-Faucet-in-StarLight-Chrome-3287700A/206726694,https://images.thdstatic.com/productImages/40d4b702-0a1f-4004-9aab-a6164642c53e/svn/grohe-starlight-chrome-grohe-single-hole-bathroom-faucets-3287700a-64_1000.jpg,5,103.95,USD
bathroom sink faucet,luxier,LUXIER Waterfall Single Hole Single Handle Bathroom Vessel Sink Faucet with Drain in Oil Rubbed Bronze,325465584,1,0,1,https://www.homedepot.com/p/LUXIER-Waterfall-Single-Hole-Single-Handle-Bathroom-Vessel-Sink-Faucet-with-Drain-in-Oil-Rubbed-Bronze-BSH16-TO/325465584,https://images.thdstatic.com/productImages/c63a941f-01d1-4b08-8815-5975af88a1f7/svn/oil-rubbed-bronze-luxier-vessel-sink-faucets-bsh16-to-64_1000.jpg,5,138.82,USD
bathroom sink faucet,kohler,KOHLER Willamette 8 in. Widespread 2-Handle Low Flow Bathroom Faucet in Polished Chrome,301924540,1,0,1,https://www.homedepot.com/p/KOHLER-Willamette-8-in-Widespread-2-Handle-Low-Flow-Bathroom-Faucet-in-Polished-Chrome-K-R99901-4D1-CP/301924540,https://images.thdstatic.com/productImages/c1395e99-234b-405d-9d04-396ca6dd7964/svn/polished-chrome-kohler-widespread-bathroom-faucets-k-r99901-4d1-cp-64_1000.jpg,4.1,129,USD
bathroom sink faucet,kingston brass,Kingston Brass Victorian 8 in. Widespread 2-Handle Bathroom Faucet in Matte Black,305419509,1,0,1,https://www.homedepot.com/p/Kingston-Brass-Victorian-8-in-Widespread-2-Handle-Bathroom-Faucet-in-Matte-Black-HKB1970AL/305419509,https://images.thdstatic.com/productImages/2f8df055-a79b-4971-be30-9563e4fb0483/svn/matte-black-kingston-brass-widespread-bathroom-faucets-hkb1970al-64_1000.jpg,3.7,228.87,USD
bathroom sink faucet,symmons,Symmons Duro Single Hole Single-Handle Bathroom Faucet with Drain Assembly in Brushed Bronze,306050289,1,0,1,https://www.homedepot.com/p/Symmons-Duro-Single-Hole-Single-Handle-Bathroom-Faucet-with-Drain-Assembly-in-Brushed-Bronze-SLS-3612-BBZ-1-0/306050289,https://images.thdstatic.com/productImages/372f56ec-0104-49f4-90e5-739e6204aa70/svn/brushed-bronze-symmons-single-hole-bathroom-faucets-sls-3612-bbz-1-0-64_1000.jpg,4.7,230.93,USD
bathroom sink faucet,american standard,American Standard Chatfield Single Hole Single-Handle Bathroom Faucet in Legacy Bronze,300490360,1,0,1,https://www.homedepot.com/p/American-Standard-Chatfield-Single-Hole-Single-Handle-Bathroom-Faucet-in-Legacy-Bronze-7413101-278/300490360,https://images.thdstatic.com/productImages/c0f35025-3f42-4a0f-ab4b-c70d9a6980f6/svn/legacy-bronze-american-standard-single-hole-bathroom-faucets-7413101-278-64_1000.jpg,4.4,97.71,USD
bathroom sink faucet,kingston brass,Kingston Brass NuWave 8 in. Widespread 2-Handle Bathroom Faucets with Brass Pop-Up in Polished Brass,323441165,1,0,1,https://www.homedepot.com/p/Kingston-Brass-NuWave-8-in-Widespread-2-Handle-Bathroom-Faucets-with-Brass-Pop-Up-in-Polished-Brass-HKS4942DFL/323441165,https://images.thdstatic.com/productImages/12d5b111-42f2-48ee-a8c7-2943a572108d/svn/polished-brass-kingston-brass-widespread-bathroom-faucets-hks4942dfl-64_1000.jpg,0,186.11,USD
bathroom sink faucet,anzzi,ANZZI Sonata Series 8 in. Widespread 2-Handle Mid-Arc Bathroom Faucet in Oil Rubbed Bronze,206786201,1,0,1,https://www.homedepot.com/p/ANZZI-Sonata-Series-8-in-Widespread-2-Handle-Mid-Arc-Bathroom-Faucet-in-Oil-Rubbed-Bronze-L-AZ015ORB/206786201,https://images.thdstatic.com/productImages/7819637e-5aaf-4b42-84ae-bb6f263f94ef/svn/oil-rubbed-bronze-anzzi-widespread-bathroom-faucets-l-az015orb-64_1000.jpg,4.4,154.79,USD
bathroom sink faucet,olympia,Olympia Faucets i2v 8 in. Widespread 2-Handle Bathroom Faucet with Brass Pop Up in Brushed Gold,314329460,1,0,1,https://www.homedepot.com/p/Olympia-Faucets-i2v-8-in-Widespread-2-Handle-Bathroom-Faucet-with-Brass-Pop-Up-in-Brushed-Gold-L-7422-BG/314329460,https://images.thdstatic.com/productImages/6c2815cf-9ea4-4c28-bc8e-3be8baec6061/svn/brushed-gold-olympia-faucets-widespread-bathroom-faucets-l-7422-bg-64_1000.jpg,4,180.24,USD
bathroom sink faucet,olympia faucets,Olympia Faucets i2v 8 in. Widespread 2-Handle Bathroom Faucet with Brass Pop Up in Brushed Gold,314329460,1,0,1,https://www.homedepot.com/p/Olympia-Faucets-i2v-8-in-Widespread-2-Handle-Bathroom-Faucet-with-Brass-Pop-Up-in-Brushed-Gold-L-7422-BG/314329460,https://images.thdstatic.com/productImages/6c2815cf-9ea4-4c28-bc8e-3be8baec6061/svn/brushed-gold-olympia-faucets-widespread-bathroom-faucets-l-7422-bg-64_1000.jpg,4,180.24,USD
bathroom sink faucet,delta,Delta Trinsic 8 in. Widespread Double-Handle Bathroom Faucet with Pull-Down Spout in Matte Black,325838880,1,0,1,https://www.homedepot.com/p/Delta-Trinsic-8-in-Widespread-Double-Handle-Bathroom-Faucet-with-Pull-Down-Spout-in-Matte-Black-3559-BLPD-DST/325838880,https://images.thdstatic.com/productImages/62518b4f-d4ad-408b-89bc-89c14383a2ba/svn/matte-black-delta-widespread-bathroom-faucets-3559-blpd-dst-64_1000.jpg,5,464.77,USD
bathroom sink faucet,glacier bay,Glacier Bay Gable 4 in. Centerset 2-Handle Mid-Arc Bathroom Faucet in Chrome,304700969,1,0,1,https://www.homedepot.com/p/Glacier-Bay-Gable-4-in-Centerset-2-Handle-Mid-Arc-Bathroom-Faucet-in-Chrome-F51AC074CP/304700969,https://images.thdstatic.com/productImages/d227e0fe-9df7-440f-9541-d2059a9073f5/svn/chrome-glacier-bay-centerset-bathroom-faucets-f51ac074cp-64_1000.jpg,4.2,79,USD
bathroom sink faucet,glacier bay,Glacier Bay Atterbury Single Hole Single-Handle High-Arc Bathroom Faucet in Brushed Nickel,323008773,1,0,1,https://www.homedepot.com/p/Glacier-Bay-Atterbury-Single-Hole-Single-Handle-High-Arc-Bathroom-Faucet-in-Brushed-Nickel-HD67095W-6504/323008773,https://images.thdstatic.com/productImages/2be50ec1-fec2-4e5a-9896-2ca790506413/svn/brushed-nickel-glacier-bay-single-hole-bathroom-faucets-hd67095w-6504-64_1000.jpg,5,79,USD
bathroom sink faucet,kingston brass,Kingston Brass Nautical Single-Handle Single-Hole Bathroom Faucet with Push Pop-Up and Deck Plate in Antique Brass,323487971,1,0,1,https://www.homedepot.com/p/Kingston-Brass-Nautical-Single-Handle-Single-Hole-Bathroom-Faucet-with-Push-Pop-Up-and-Deck-Plate-in-Antique-Brass-HKSD154KLAB/323487971,https://images.thdstatic.com/productImages/e7f3e1f4-00ad-4b94-bd23-c6b37f119a6e/svn/antique-brass-kingston-brass-single-hole-bathroom-faucets-hksd154klab-64_1000.jpg,0,291.29,USD
bathroom sink faucet,classic,Water Creation 8 in. Widespread 2-Handle Century Classic Bathroom Faucet in Triple Plated Chrome with Pop-Up Drain,205938868,1,0,1,https://www.homedepot.com/p/Water-Creation-8-in-Widespread-2-Handle-Century-Classic-Bathroom-Faucet-in-Triple-Plated-Chrome-with-Pop-Up-Drain-F2-0009-01-ML/205938868,https://images.thdstatic.com/productImages/6677050e-c707-4b9d-9b27-d80cb68f38d4/svn/chrome-water-creation-widespread-bathroom-faucets-f2-0009-01-ml-64_1000.jpg,4,130.18,USD
bathroom sink faucet,water creation,Water Creation 8 in. Widespread 2-Handle Century Classic Bathroom Faucet in Triple Plated Chrome with Pop-Up Drain,205938868,1,0,1,https://www.homedepot.com/p/Water-Creation-8-in-Widespread-2-Handle-Century-Classic-Bathroom-Faucet-in-Triple-Plated-Chrome-with-Pop-Up-Drain-F2-0009-01-ML/205938868,https://images.thdstatic.com/productImages/6677050e-c707-4b9d-9b27-d80cb68f38d4/svn/chrome-water-creation-widespread-bathroom-faucets-f2-0009-01-ml-64_1000.jpg,4,130.18,USD
bathroom sink faucet,delta,Delta Foundations 4 in. Centerset 2-Handle Bathroom Faucet in Chrome,206503636,1,0,1,https://www.homedepot.com/p/Delta-Foundations-4-in-Centerset-2-Handle-Bathroom-Faucet-in-Chrome-B2511LF-PPU-ECO/206503636,https://images.thdstatic.com/productImages/edaaf530-31f0-4ec4-9984-12fe2922755c/svn/chrome-delta-centerset-bathroom-faucets-b2511lf-ppu-eco-64_1000.jpg,4.4,39,USD
bathroom sink faucet,flg,FLG 8 in. Widespread Double-Handle Bathroom Faucet with LED Light 3-Holes Sink Faucet with Drain Assembly in Brushed Nickel,324542370,1,0,1,https://www.homedepot.com/p/FLG-8-in-Widespread-Double-Handle-Bathroom-Faucet-with-LED-Light-3-Holes-Sink-Faucet-with-Drain-Assembly-in-Brushed-Nickel-LE-0002-BN-D/324542370,https://images.thdstatic.com/productImages/c3c8bd90-1282-4851-9e2b-dfa65472210b/svn/brushed-nickel-flg-widespread-bathroom-faucets-le-0002-bn-d-64_1000.jpg,0,126.16,USD
bathroom sink faucet,bwe,BWE Waterfall Single Hole Single-Handle Low-Arc Bathroom Faucet With Pop-up Drain Assembly in Oil Rubbed Bronze,314360401,1,0,1,https://www.homedepot.com/p/BWE-Waterfall-Single-Hole-Single-Handle-Low-Arc-Bathroom-Faucet-With-Pop-up-Drain-Assembly-in-Oil-Rubbed-Bronze-A-96561-ORB-2/314360401,https://images.thdstatic.com/productImages/a002d773-5a5d-4d9c-90db-f8f2dcdc6adb/svn/oil-rubbed-bronze-bwe-single-hole-bathroom-faucets-a-96561-orb-2-64_1000.jpg,4.5,69.67,USD
bathroom sink faucet,pfister,Pfister Courant 8 in. Widespread 2-Handle Bathroom Faucet in Polished Chrome with White Handles,206414815,1,0,1,https://www.homedepot.com/p/Pfister-Courant-8-in-Widespread-2-Handle-Bathroom-Faucet-in-Polished-Chrome-with-White-Handles-LF-049-COPC/206414815,https://images.thdstatic.com/productImages/aedfa519-b3c8-492f-8f45-d33228623ba7/svn/polished-chrome-pfister-widespread-bathroom-faucets-lf-049-copc-64_1000.jpg,4.5,119,USD
bathroom sink faucet,glacier bay,Glacier Bay Focus 4 in. Centerset 2-Handle LED High-Arc Bathroom Faucet in Chrome,206906708,1,0,1,https://www.homedepot.com/p/Glacier-Bay-Focus-4-in-Centerset-2-Handle-LED-High-Arc-Bathroom-Faucet-in-Chrome-67604W-6001/206906708,https://images.thdstatic.com/productImages/11d649f2-c9e8-41d8-b2ac-51f8cc882553/svn/chrome-glacier-bay-centerset-bathroom-faucets-67604w-6001-64_1000.jpg,4.5,43.64,USD
bathroom sink faucet,vigo,VIGO Noma Single Handle Single-Hole Bathroom Faucet Set with Deck Plate in Matte Black,307455624,1,0,1,https://www.homedepot.com/p/VIGO-Noma-Single-Handle-Single-Hole-Bathroom-Faucet-Set-with-Deck-Plate-in-Matte-Black-VG01009MBK1/307455624,https://images.thdstatic.com/productImages/be6bf6d8-6ff2-4583-a715-f1d97821ef61/svn/matte-black-vigo-single-hole-bathroom-faucets-vg01009mbk1-64_1000.jpg,4.7,134.9,USD
bathroom sink faucet,pfister,Pfister Bruxie 4 in. Centerset Double Handle High Arc Bathroom Faucet with Drain Kit Included in Polished Chrome,324233503,1,0,1,https://www.homedepot.com/p/Pfister-Bruxie-4-in-Centerset-Double-Handle-High-Arc-Bathroom-Faucet-with-Drain-Kit-Included-in-Polished-Chrome-LF048-BIEC/324233503,https://images.thdstatic.com/productImages/074822aa-66cc-46be-b866-41c16db2477b/svn/polished-chrome-pfister-centerset-bathroom-faucets-lf048-biec-64_1000.jpg,4.9,89,USD
bathroom sink faucet,glacier bay,Glacier Bay Builders 4 in. Centerset 2-Handle Low-Arc Bathroom Faucet in Polished Chrome (2-Pack),318734062,1,0,1,https://www.homedepot.com/p/Glacier-Bay-Builders-4-in-Centerset-2-Handle-Low-Arc-Bathroom-Faucet-in-Polished-Chrome-2-Pack-HD67091W-6B01/318734062,https://images.thdstatic.com/productImages/e6a18383-ae30-4cb6-acfe-92a63cbe6ee0/svn/chrome-glacier-bay-centerset-bathroom-faucets-hd67091w-6b01-64_1000.jpg,4,39,USD
bathroom sink faucet,bwe,BWE Single Hole Single Handle Bathroom Vessel Sink Faucet With Drain Assembly in Polished Chrome,321080388,1,0,1,https://www.homedepot.com/p/BWE-Single-Hole-Single-Handle-Bathroom-Vessel-Sink-Faucet-With-Drain-Assembly-in-Polished-Chrome-A-99052H-C-2/321080388,https://images.thdstatic.com/productImages/8e4b9dc5-2853-40bd-9705-0fdc56c007d4/svn/polished-chrome-bwe-vessel-sink-faucets-a-99052h-c-2-64_1000.jpg,1.7,45.57,USD
